cust_number,due_date,clear_date,date_diff(cd-dd)
200769623,09-03-2019,05-03-2019,-4
200769623,04-03-2019,05-03-2019,1
200769623,08-03-2019,05-03-2019,-3
200769623,09-03-2019,05-03-2019,-4
200769623,08-03-2019,05-03-2019,-3
200769623,10-03-2019,05-03-2019,-5
200769623,10-03-2019,05-03-2019,-5
200769623,09-03-2019,05-03-2019,-4
200769623,10-03-2019,05-03-2019,-5
200769623,10-03-2019,05-03-2019,-5
200769623,10-03-2019,05-03-2019,-5
200769623,03-03-2019,05-03-2019,2
200769623,10-03-2019,05-03-2019,-5
200769623,07-03-2019,05-03-2019,-2
200769623,03-03-2019,05-03-2019,2
200769623,10-03-2019,05-03-2019,-5
200769623,09-03-2019,05-03-2019,-4
200769623,09-03-2019,05-03-2019,-4
200772595,02-03-2019,05-03-2019,3
200772670,04-03-2019,05-03-2019,1
200779111,03-03-2019,05-03-2019,2
200779906,04-03-2019,05-03-2019,1
200780383,05-03-2019,05-03-2019,0
200782001,07-03-2019,05-03-2019,-2
200782001,28-02-2019,05-03-2019,5
200782001,06-03-2019,05-03-2019,-1
200782001,25-02-2019,05-03-2019,8
200793568,02-03-2019,05-03-2019,3
200794332,03-03-2019,05-03-2019,2
200799538,04-03-2019,05-03-2019,1
200806580,13-03-2019,05-03-2019,-8
200936373,03-03-2019,05-03-2019,2
200936373,05-03-2019,05-03-2019,0
200936373,05-03-2019,05-03-2019,0
200940645,01-03-2019,05-03-2019,4
100025066,06-03-2019,06-03-2019,0
100033558,30-03-2019,06-03-2019,-24
140101904,21-03-2019,06-03-2019,-15
140103480,05-03-2019,06-03-2019,1
140104249,28-02-2019,06-03-2019,6
140104429,01-03-2019,06-03-2019,5
140104429,25-02-2019,06-03-2019,9
140104440,23-02-2019,06-03-2019,11
140106271,02-03-2019,06-03-2019,4
140106408,26-02-2019,06-03-2019,8
200078245,07-03-2019,06-03-2019,-1
200124052,25-03-2019,06-03-2019,-19
200126819,07-03-2019,06-03-2019,-1
200186937,05-03-2019,06-03-2019,1
200337148,07-03-2019,06-03-2019,-1
200346918,08-03-2019,06-03-2019,-2
200357714,05-03-2019,06-03-2019,1
200418007,06-03-2019,06-03-2019,0
200418007,25-04-2019,06-03-2019,-50
200418007,25-04-2019,06-03-2019,-50
200434439,05-03-2019,06-03-2019,1
200434439,05-03-2019,06-03-2019,1
200486270,06-03-2019,06-03-2019,0
200486270,06-03-2019,06-03-2019,0
200700919,05-03-2019,06-03-2019,1
200705089,06-03-2019,06-03-2019,0
200705742,18-03-2019,06-03-2019,-12
200707005,06-03-2019,06-03-2019,0
200707741,06-03-2019,06-03-2019,0
200712102,03-03-2019,06-03-2019,3
200721222,06-03-2019,06-03-2019,0
200722444,06-03-2019,06-03-2019,0
200723794,06-03-2019,06-03-2019,0
200726979,06-03-2019,06-03-2019,0
200726979,06-03-2019,06-03-2019,0
200726979,06-03-2019,06-03-2019,0
200739534,05-03-2019,06-03-2019,1
200743129,05-03-2019,06-03-2019,1
200743129,05-03-2019,06-03-2019,1
200743996,06-03-2019,06-03-2019,0
200744019,03-03-2019,06-03-2019,3
200752302,06-03-2019,06-03-2019,0
200756072,06-03-2019,06-03-2019,0
200759878,05-03-2019,06-03-2019,1
200761734,07-03-2019,06-03-2019,-1
200761734,07-03-2019,06-03-2019,-1
200761734,07-03-2019,06-03-2019,-1
200762301,06-03-2019,06-03-2019,0
200762950,08-03-2019,06-03-2019,-2
200763814,05-03-2019,06-03-2019,1
200768357,06-03-2019,06-03-2019,0
200769623,03-03-2019,06-03-2019,3
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,10-03-2019,06-03-2019,-4
200769623,03-03-2019,06-03-2019,3
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,10-03-2019,06-03-2019,-4
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,10-03-2019,06-03-2019,-4
200769623,10-03-2019,06-03-2019,-4
200769623,05-03-2019,06-03-2019,1
200769623,05-03-2019,06-03-2019,1
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,04-03-2019,06-03-2019,2
200769623,03-03-2019,06-03-2019,3
200769623,11-03-2019,06-03-2019,-5
200769623,10-03-2019,06-03-2019,-4
200769623,09-03-2019,06-03-2019,-3
200769623,11-03-2019,06-03-2019,-5
200769623,11-03-2019,06-03-2019,-5
200769623,10-03-2019,06-03-2019,-4
200771157,06-03-2019,06-03-2019,0
200771157,06-03-2019,06-03-2019,0
200772670,06-03-2019,06-03-2019,0
200772670,07-03-2019,06-03-2019,-1
200772670,06-03-2019,06-03-2019,0
200772670,28-02-2019,06-03-2019,6
200772670,07-03-2019,06-03-2019,-1
200779906,05-03-2019,06-03-2019,1
200782669,17-03-2019,06-03-2019,-11
200793568,05-03-2019,06-03-2019,1
200793568,06-03-2019,06-03-2019,0
200799180,01-03-2019,06-03-2019,5
200865666,06-03-2019,06-03-2019,0
200900909,06-03-2019,06-03-2019,0
200920735,06-03-2019,06-03-2019,0
200933114,04-03-2019,06-03-2019,2
200936373,06-03-2019,06-03-2019,0
200974851,06-03-2019,06-03-2019,0
200974851,06-03-2019,06-03-2019,0
100031704,07-03-2019,07-03-2019,0
140101555,24-02-2019,07-03-2019,11
140103278,02-03-2019,07-03-2019,5
140104423,08-03-2019,07-03-2019,-1
140104429,07-03-2019,07-03-2019,0
140104429,27-03-2019,07-03-2019,-20
140104429,05-03-2019,07-03-2019,2
140104429,01-03-2019,07-03-2019,6
140105686,03-03-2019,07-03-2019,4
140105686,03-03-2019,07-03-2019,4
140106408,27-02-2019,07-03-2019,8
140142846,03-03-2019,07-03-2019,4
140142846,02-03-2019,07-03-2019,5
200078795,07-03-2019,07-03-2019,0
200148860,07-03-2019,07-03-2019,0
200152991,07-03-2019,07-03-2019,0
200182291,09-03-2019,07-03-2019,-2
200255310,09-03-2019,07-03-2019,-2
200315290,07-03-2019,07-03-2019,0
200315290,07-03-2019,07-03-2019,0
200407025,07-03-2019,07-03-2019,0
200468954,06-03-2019,07-03-2019,1
200519201,02-03-2019,07-03-2019,5
200526831,06-03-2019,07-03-2019,1
200561861,07-03-2019,07-03-2019,0
200704858,06-03-2019,07-03-2019,1
200704858,07-03-2019,07-03-2019,0
200705742,26-03-2019,07-03-2019,-19
200705742,19-03-2019,07-03-2019,-12
200705742,19-03-2019,07-03-2019,-12
200706844,07-03-2019,07-03-2019,0
200707005,07-03-2019,07-03-2019,0
200707741,08-03-2019,07-03-2019,-1
200707822,07-03-2019,07-03-2019,0
200707822,07-03-2019,07-03-2019,0
200707822,07-03-2019,07-03-2019,0
200718130,06-03-2019,07-03-2019,1
200719839,08-03-2019,07-03-2019,-1
200721222,07-03-2019,07-03-2019,0
200726979,07-03-2019,07-03-2019,0
200726979,07-03-2019,07-03-2019,0
200726979,07-03-2019,07-03-2019,0
200726979,07-03-2019,07-03-2019,0
200726979,07-03-2019,07-03-2019,0
200732755,07-03-2019,07-03-2019,0
200739534,06-03-2019,07-03-2019,1
200739534,06-03-2019,07-03-2019,1
200747369,09-03-2019,07-03-2019,-2
200747369,07-03-2019,07-03-2019,0
200748108,07-03-2019,07-03-2019,0
200752302,07-03-2019,07-03-2019,0
200755701,06-03-2019,07-03-2019,1
200759082,05-03-2019,07-03-2019,2
200759878,07-03-2019,07-03-2019,0
200761734,08-03-2019,07-03-2019,-1
200762301,07-03-2019,07-03-2019,0
200762301,07-03-2019,07-03-2019,0
200762301,08-03-2019,07-03-2019,-1
200762301,08-03-2019,07-03-2019,-1
200762301,07-03-2019,07-03-2019,0
200769623,12-03-2019,07-03-2019,-5
200769623,11-03-2019,07-03-2019,-4
200769623,06-03-2019,07-03-2019,1
200769623,10-03-2019,07-03-2019,-3
200769623,12-03-2019,07-03-2019,-5
200769623,12-03-2019,07-03-2019,-5
200769623,06-03-2019,07-03-2019,1
200769623,12-03-2019,07-03-2019,-5
200769623,09-03-2019,07-03-2019,-2
200769623,12-03-2019,07-03-2019,-5
200769623,06-03-2019,07-03-2019,1
200769623,12-03-2019,07-03-2019,-5
200769623,12-03-2019,07-03-2019,-5
200769623,12-03-2019,07-03-2019,-5
200769623,06-03-2019,07-03-2019,1
200769623,12-03-2019,07-03-2019,-5
200769623,11-03-2019,07-03-2019,-4
200769623,06-03-2019,07-03-2019,1
200769623,12-03-2019,07-03-2019,-5
200769623,12-03-2019,07-03-2019,-5
200769623,07-03-2019,07-03-2019,0
200769623,11-03-2019,07-03-2019,-4
200769623,12-03-2019,07-03-2019,-5
200769623,12-03-2019,07-03-2019,-5
200769623,07-03-2019,07-03-2019,0
200769623,12-03-2019,07-03-2019,-5
200772595,07-03-2019,07-03-2019,0
200772670,06-03-2019,07-03-2019,1
200772670,06-03-2019,07-03-2019,1
200772670,07-03-2019,07-03-2019,0
200772670,07-03-2019,07-03-2019,0
200776463,07-03-2019,07-03-2019,0
200776463,07-03-2019,07-03-2019,0
200777735,08-03-2019,07-03-2019,-1
200780383,03-03-2019,07-03-2019,4
200780383,07-03-2019,07-03-2019,0
200780383,06-03-2019,07-03-2019,1
200783734,22-03-2019,07-03-2019,-15
200786288,09-03-2019,07-03-2019,-2
200793088,08-03-2019,07-03-2019,-1
200793088,07-03-2019,07-03-2019,0
200793568,23-04-2019,07-03-2019,-47
200793830,07-03-2019,07-03-2019,0
200794332,09-03-2019,07-03-2019,-2
200794332,08-03-2019,07-03-2019,-1
200794332,08-03-2019,07-03-2019,-1
200794332,07-03-2019,07-03-2019,0
200794332,07-02-2019,07-03-2019,28
200797984,07-03-2019,07-03-2019,0
200799367,07-03-2019,07-03-2019,0
200875006,07-03-2019,07-03-2019,0
200891601,01-03-2019,07-03-2019,6
200915438,07-03-2019,07-03-2019,0
200936373,06-03-2019,07-03-2019,1
200936373,07-03-2019,07-03-2019,0
200965912,07-03-2019,07-03-2019,0
200980828,08-03-2019,07-03-2019,-1
CCCA02,11-04-2019,07-03-2019,-35
100011958,12-03-2019,08-03-2019,-4
100014724,11-03-2019,08-03-2019,-3
100014735,07-03-2019,08-03-2019,1
100025470,07-03-2019,08-03-2019,1
100031704,02-03-2019,08-03-2019,6
100031704,08-03-2019,08-03-2019,0
100031920,03-03-2019,08-03-2019,5
100034330,04-03-2019,08-03-2019,4
100034443,09-03-2019,08-03-2019,-1
140103409,10-03-2019,08-03-2019,-2
140103480,22-04-2019,08-03-2019,-45
140103592,15-03-2019,08-03-2019,-7
140104249,02-03-2019,08-03-2019,6
140104249,02-03-2019,08-03-2019,6
140104277,01-03-2019,08-03-2019,7
140104409,09-03-2019,08-03-2019,-1
140104409,11-03-2019,08-03-2019,-3
140104409,08-03-2019,08-03-2019,0
140104409,07-03-2019,08-03-2019,1
140104423,10-03-2019,08-03-2019,-2
140104423,10-03-2019,08-03-2019,-2
140104440,01-03-2019,08-03-2019,7
140104934,01-03-2019,08-03-2019,7
140106372,04-03-2019,08-03-2019,4
200014556,08-03-2019,08-03-2019,0
200020431,11-03-2019,08-03-2019,-3
200020431,08-03-2019,08-03-2019,0
200071725,08-03-2019,08-03-2019,0
200096390,07-03-2019,08-03-2019,1
200126819,09-03-2019,08-03-2019,-1
200148860,08-03-2019,08-03-2019,0
200148860,09-03-2019,08-03-2019,-1
200148860,09-03-2019,08-03-2019,-1
200212854,08-03-2019,08-03-2019,0
200230690,11-03-2019,08-03-2019,-3
200230690,11-03-2019,08-03-2019,-3
200230690,08-03-2019,08-03-2019,0
200337148,08-03-2019,08-03-2019,0
200353024,08-03-2019,08-03-2019,0
200353024,11-03-2019,08-03-2019,-3
200353024,11-03-2019,08-03-2019,-3
200416837,11-03-2019,08-03-2019,-3
200416837,11-03-2019,08-03-2019,-3
200418007,08-03-2019,08-03-2019,0
200434439,07-03-2019,08-03-2019,1
200434439,07-03-2019,08-03-2019,1
200435191,13-03-2019,08-03-2019,-5
200447006,09-03-2019,08-03-2019,-1
200515231,07-03-2019,08-03-2019,1
200555117,02-03-2019,08-03-2019,6
200561861,09-03-2019,08-03-2019,-1
200592182,08-03-2019,08-03-2019,0
200592182,08-03-2019,08-03-2019,0
200592182,11-03-2019,08-03-2019,-3
200622385,01-03-2019,08-03-2019,7
200622385,06-03-2019,08-03-2019,2
200704045,08-03-2019,08-03-2019,0
200704858,13-03-2019,08-03-2019,-5
200704858,26-04-2019,08-03-2019,-49
200705372,08-03-2019,08-03-2019,0
200705742,13-03-2019,08-03-2019,-5
200705742,08-03-2019,08-03-2019,0
200705742,04-03-2019,08-03-2019,4
200705742,27-03-2019,08-03-2019,-19
200705742,08-03-2019,08-03-2019,0
200707822,08-03-2019,08-03-2019,0
200712187,08-03-2019,08-03-2019,0
200712187,08-03-2019,08-03-2019,0
200714710,05-03-2019,08-03-2019,3
200718130,05-03-2019,08-03-2019,3
200732755,08-03-2019,08-03-2019,0
200739534,09-03-2019,08-03-2019,-1
200739534,07-03-2019,08-03-2019,1
200739534,07-03-2019,08-03-2019,1
200739534,07-03-2019,08-03-2019,1
200739534,06-03-2019,08-03-2019,2
200741174,06-03-2019,08-03-2019,2
200759878,06-03-2019,08-03-2019,2
200759878,06-03-2019,08-03-2019,2
200759878,08-03-2019,08-03-2019,0
200759878,06-03-2019,08-03-2019,2
200759878,07-03-2019,08-03-2019,1
200760428,09-03-2019,08-03-2019,-1
200762301,08-03-2019,08-03-2019,0
200762301,08-03-2019,08-03-2019,0
200763489,02-03-2019,08-03-2019,6
200763814,07-03-2019,08-03-2019,1
200764795,04-03-2019,08-03-2019,4
200764795,07-03-2019,08-03-2019,1
200765011,08-03-2019,08-03-2019,0
200769369,08-03-2019,08-03-2019,0
200769369,08-03-2019,08-03-2019,0
200769556,05-03-2019,08-03-2019,3
200769623,06-03-2019,08-03-2019,2
200769623,11-03-2019,08-03-2019,-3
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,11-03-2019,08-03-2019,-3
200769623,12-03-2019,08-03-2019,-4
200769623,13-03-2019,08-03-2019,-5
200769623,07-03-2019,08-03-2019,1
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,11-03-2019,08-03-2019,-3
200769623,13-03-2019,08-03-2019,-5
200769623,13-03-2019,08-03-2019,-5
200769623,12-03-2019,08-03-2019,-4
200772595,08-03-2019,08-03-2019,0
200772670,08-03-2019,08-03-2019,0
200777735,08-03-2019,08-03-2019,0
200778355,02-03-2019,08-03-2019,6
200778870,07-03-2019,08-03-2019,1
200778870,28-02-2019,08-03-2019,8
200778870,23-02-2019,08-03-2019,13
200778870,28-02-2019,08-03-2019,8
200780825,05-03-2019,08-03-2019,3
200780825,05-03-2019,08-03-2019,3
200781803,09-03-2019,08-03-2019,-1
200782669,06-03-2019,08-03-2019,2
200782669,07-03-2019,08-03-2019,1
200782669,06-03-2019,08-03-2019,2
200782669,07-03-2019,08-03-2019,1
200785971,06-03-2019,08-03-2019,2
200789077,02-03-2019,08-03-2019,6
200792734,08-03-2019,08-03-2019,0
200794332,08-03-2019,08-03-2019,0
200794332,08-03-2019,08-03-2019,0
200794332,08-03-2019,08-03-2019,0
200794332,09-03-2019,08-03-2019,-1
200797452,07-03-2019,08-03-2019,1
200797452,06-03-2019,08-03-2019,2
200799180,26-02-2019,08-03-2019,10
200799367,28-02-2019,08-03-2019,8
200803720,08-03-2019,08-03-2019,0
200803720,11-03-2019,08-03-2019,-3
200803720,11-03-2019,08-03-2019,-3
200803720,11-03-2019,08-03-2019,-3
200803720,11-03-2019,08-03-2019,-3
200803720,11-03-2019,08-03-2019,-3
200803720,08-03-2019,08-03-2019,0
200803720,11-03-2019,08-03-2019,-3
200803720,11-03-2019,08-03-2019,-3
200900909,06-03-2019,08-03-2019,2
200900909,07-03-2019,08-03-2019,1
200966902,07-03-2019,08-03-2019,1
200974851,12-03-2019,08-03-2019,-4
200724999,03-03-2019,09-03-2019,6
200739006,09-03-2019,09-03-2019,0
200799180,06-03-2019,09-03-2019,3
100000222,15-03-2019,11-03-2019,-4
100000222,15-03-2019,11-03-2019,-4
100000222,14-03-2019,11-03-2019,-3
100013928,09-03-2019,11-03-2019,2
100013928,07-03-2019,11-03-2019,4
100015557,12-03-2019,11-03-2019,-1
100024776,12-03-2019,11-03-2019,-1
100024776,12-03-2019,11-03-2019,-1
100031704,10-03-2019,11-03-2019,1
100031704,09-03-2019,11-03-2019,2
100033394,25-03-2019,11-03-2019,-14
100053411,14-03-2019,11-03-2019,-3
140103400,12-03-2019,11-03-2019,-1
140104409,11-03-2019,11-03-2019,0
140104409,11-03-2019,11-03-2019,0
140104409,10-03-2019,11-03-2019,1
140104409,13-03-2019,11-03-2019,-2
140104409,09-03-2019,11-03-2019,2
140104409,12-03-2019,11-03-2019,-1
140104409,12-03-2019,11-03-2019,-1
140104409,10-03-2019,11-03-2019,1
140104429,11-03-2019,11-03-2019,0
140104429,09-03-2019,11-03-2019,2
140104429,16-03-2019,11-03-2019,-5
140104429,11-03-2019,11-03-2019,0
140104440,07-03-2019,11-03-2019,4
140104440,07-03-2019,11-03-2019,4
140105686,09-03-2019,11-03-2019,2
140105686,18-02-2019,11-03-2019,21
140105785,10-03-2019,11-03-2019,1
140105847,11-03-2019,11-03-2019,0
140105847,05-03-2019,11-03-2019,6
140105847,09-03-2019,11-03-2019,2
140106231,04-03-2019,11-03-2019,7
140106293,11-03-2019,11-03-2019,0
200078795,09-03-2019,11-03-2019,2
200078795,12-03-2019,11-03-2019,-1
200132251,08-03-2019,11-03-2019,3
200148860,11-03-2019,11-03-2019,0
200148860,11-03-2019,11-03-2019,0
200219770,08-03-2019,11-03-2019,3
200331749,08-03-2019,11-03-2019,3
200331749,09-03-2019,11-03-2019,2
200331749,08-03-2019,11-03-2019,3
200418007,08-03-2019,11-03-2019,3
200418007,09-03-2019,11-03-2019,2
200439158,05-03-2019,11-03-2019,6
200455322,03-03-2019,11-03-2019,8
200455322,01-03-2019,11-03-2019,10
200455322,25-02-2019,11-03-2019,14
200455322,04-03-2019,11-03-2019,7
200455322,08-03-2019,11-03-2019,3
200466603,11-03-2019,11-03-2019,0
200493614,10-03-2019,11-03-2019,1
200508557,09-03-2019,11-03-2019,2
200526831,11-03-2019,11-03-2019,0
200571849,06-03-2019,11-03-2019,5
200689451,13-03-2019,11-03-2019,-2
200705372,09-03-2019,11-03-2019,2
200705742,11-03-2019,11-03-2019,0
200705742,11-03-2019,11-03-2019,0
200705742,14-03-2019,11-03-2019,-3
200705742,22-03-2019,11-03-2019,-11
200706844,10-03-2019,11-03-2019,1
200706844,10-03-2019,11-03-2019,1
200706844,10-03-2019,11-03-2019,1
200707005,10-03-2019,11-03-2019,1
200707822,09-03-2019,11-03-2019,2
200707822,10-03-2019,11-03-2019,1
200707822,11-03-2019,11-03-2019,0
200708511,09-03-2019,11-03-2019,2
200714710,09-03-2019,11-03-2019,2
200718130,08-03-2019,11-03-2019,3
200718130,08-03-2019,11-03-2019,3
200721222,09-03-2019,11-03-2019,2
200726979,09-03-2019,11-03-2019,2
200726979,10-03-2019,11-03-2019,1
200726979,08-03-2019,11-03-2019,3
200726979,09-03-2019,11-03-2019,2
200726979,09-03-2019,11-03-2019,2
200726979,11-03-2019,11-03-2019,0
200726979,08-03-2019,11-03-2019,3
200726979,09-03-2019,11-03-2019,2
200726979,09-03-2019,11-03-2019,2
200726979,09-03-2019,11-03-2019,2
200726979,07-03-2019,11-03-2019,4
200726979,09-03-2019,11-03-2019,2
200726979,11-03-2019,11-03-2019,0
200726979,08-03-2019,11-03-2019,3
200743123,11-03-2019,11-03-2019,0
200744019,03-03-2019,11-03-2019,8
200744019,03-03-2019,11-03-2019,8
200749782,11-03-2019,11-03-2019,0
200749782,09-03-2019,11-03-2019,2
200759878,09-03-2019,11-03-2019,2
200759878,09-03-2019,11-03-2019,2
200759878,10-03-2019,11-03-2019,1
200759878,10-03-2019,11-03-2019,1
200759878,10-03-2019,11-03-2019,1
200759878,08-03-2019,11-03-2019,3
200759878,09-03-2019,11-03-2019,2
200759878,09-03-2019,11-03-2019,2
200759878,08-03-2019,11-03-2019,3
200759878,08-03-2019,11-03-2019,3
200759878,09-03-2019,11-03-2019,2
200762301,10-03-2019,11-03-2019,1
200762301,09-03-2019,11-03-2019,2
200763814,08-03-2019,11-03-2019,3
200763814,08-03-2019,11-03-2019,3
200764795,09-03-2019,11-03-2019,2
200765011,07-03-2019,11-03-2019,4
200769623,08-03-2019,11-03-2019,3
200769623,08-03-2019,11-03-2019,3
200769623,03-03-2019,11-03-2019,8
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,09-03-2019,11-03-2019,2
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,12-03-2019,11-03-2019,-1
200769623,13-03-2019,11-03-2019,-2
200769623,13-03-2019,11-03-2019,-2
200769623,08-03-2019,11-03-2019,3
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,09-03-2019,11-03-2019,2
200769623,15-03-2019,11-03-2019,-4
200769623,13-03-2019,11-03-2019,-2
200769623,07-03-2019,11-03-2019,4
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,09-03-2019,11-03-2019,2
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,12-03-2019,11-03-2019,-1
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200769623,13-03-2019,11-03-2019,-2
200769623,08-03-2019,11-03-2019,3
200769623,14-03-2019,11-03-2019,-3
200769623,14-03-2019,11-03-2019,-3
200769623,15-03-2019,11-03-2019,-4
200771157,08-03-2019,11-03-2019,3
200772670,09-03-2019,11-03-2019,2
200772670,10-03-2019,11-03-2019,1
200772670,21-02-2019,11-03-2019,18
200772670,09-03-2019,11-03-2019,2
200772670,11-03-2019,11-03-2019,0
200772670,08-03-2019,11-03-2019,3
200772670,08-03-2019,11-03-2019,3
200772670,10-03-2019,11-03-2019,1
200772670,08-03-2019,11-03-2019,3
200777735,12-03-2019,11-03-2019,-1
200778870,02-03-2019,11-03-2019,9
200779051,13-03-2019,11-03-2019,-2
200779051,15-03-2019,11-03-2019,-4
200779906,09-03-2019,11-03-2019,2
200780383,09-03-2019,11-03-2019,2
200780383,10-03-2019,11-03-2019,1
200780383,09-03-2019,11-03-2019,2
200781803,10-03-2019,11-03-2019,1
200781803,10-03-2019,11-03-2019,1
200786288,13-03-2019,11-03-2019,-2
200792283,09-03-2019,11-03-2019,2
200792734,12-03-2019,11-03-2019,-1
200793000,09-03-2019,11-03-2019,2
200793513,09-03-2019,11-03-2019,2
200793568,09-03-2019,11-03-2019,2
200794332,08-03-2019,11-03-2019,3
200794332,12-03-2019,11-03-2019,-1
200794332,08-03-2019,11-03-2019,3
200794332,09-03-2019,11-03-2019,2
200799367,08-03-2019,11-03-2019,3
200799367,09-03-2019,11-03-2019,2
200806643,10-03-2019,11-03-2019,1
200820380,10-03-2019,11-03-2019,1
200820380,10-03-2019,11-03-2019,1
200820380,10-03-2019,11-03-2019,1
200820380,09-03-2019,11-03-2019,2
200900909,08-03-2019,11-03-2019,3
200920735,10-03-2019,11-03-2019,1
200936373,13-03-2019,11-03-2019,-2
200982290,09-03-2019,11-03-2019,2
100000272,09-03-2019,12-03-2019,3
100009932,09-03-2019,12-03-2019,3
100018048,11-03-2019,12-03-2019,1
100030194,02-03-2019,12-03-2019,10
100031704,12-03-2019,12-03-2019,0
100036066,02-03-2019,12-03-2019,10
100049207,13-03-2019,12-03-2019,-1
140101591,11-03-2019,12-03-2019,1
140105847,12-03-2019,12-03-2019,0
140106408,05-03-2019,12-03-2019,7
140106408,05-03-2019,12-03-2019,7
140106408,05-03-2019,12-03-2019,7
140118168,01-03-2019,12-03-2019,11
200019542,07-03-2019,12-03-2019,5
200040366,07-03-2019,12-03-2019,5
200076137,13-03-2019,12-03-2019,-1
200076137,13-03-2019,12-03-2019,-1
200152991,07-03-2019,12-03-2019,5
200253680,12-03-2019,12-03-2019,0
200337148,12-03-2019,12-03-2019,0
200413833,08-03-2019,12-03-2019,4
